"variable_id"	"Alignment.ID"	"rt"	"mz"	"Compound.name"	"Adduct"	"Post_curation_result"	"zero_freq"	"zero_freq.1"	"zero_freq.2"	"zero_freq.3"	"zero_freq.4"	"note"	"All_identifications"	"lipid_class"
"342"	"lipid_342"	1513	937.62	886.78729	"TAG 17:1/18:1/18:2"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"TAG 17:1/18:1/18:2"	"TAG"
"343"	"lipid_343"	1320	452.58	836.61694	"PC 40:5"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC 40:5|PC 16:0_24:5"	"PC"
"344"	"lipid_344"	1208	618.42	812.63409	"RIKEN P-VS1 ID-11887 from Cell_C2C12_WT_N_24hCtr"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"RIKEN P-VS1 ID-11887 from Cell_C2C12_WT_N_24hCtr"	"RIKEN"
"345"	"lipid_345"	1387	953.34	850.78949	"TAG 50:1"	"[M+NH4]+"	"adduct linked to 1404_[M+Na]+; adduct linked to 1467_[M+K]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 50:1|TAG 16:0_16:0_18:1"	"TAG"
"346"	"lipid_346"	756	949.74	718.65222	"CE 22:4"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"CE 22:4"	"CE"
"347"	"lipid_347"	168	56.94	372.31155	"CAR 14:0"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"CAR 14:0"	"CAR"
"348"	"lipid_348"	1209	819.84	812.7002	"HexCer-NS d42:1"	"[M+H]+"	"adduct linked to 1115_[M+H-H2O]+"	0	0	0	0	0	"[MS2 confirm]"	"HexCer-NS d42:1; HexCer-NS d18:1/24:0"	"HexCer"
"349"	"lipid_349"	1508	285.24	885.55035	"PI 36:2"	"[M+H]+"	"adduct linked to 1554_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"PI 36:2"	"PI"
"350"	"lipid_350"	1349	918.78	841.67181	"RIKEN P-VS1 ID-13049 from Mouse_Muscle_WT_N_F1EPA"	"[M+K]+"	"ion correlated with 1455; adduct linked to 1254_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-13049 from Mouse_Muscle_WT_N_F1EPA"	"RIKEN"
"351"	"lipid_351"	1325	451.38	837.62244	"RIKEN P-VS1 ID-12902 from Mouse_SmallIntestine_WT_N_F1DHA"	"[M+H]+"	"ion correlated with 1949"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-12902 from Mouse_SmallIntestine_WT_N_F1DHA"	"RIKEN"
"352"	"lipid_352"	1474	937.68	874.78925	"TAG 52:3"	"[M+NH4]+"	"adduct linked to 1487_[M+Na]+; adduct linked to 1541_[M+K]+; similar chromatogram in higher mz_1666; similar chromatogram in higher mz_1648"	0	0	0	0	0	"[MS2 confirm]"	"TAG 52:3|TAG 16:1_18:1_18:1 -A"	"TAG"
"353"	"lipid_353"	645	378.42	682.56342	"DGTS 4:0_26:1"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"DGTS 4:0_26:1"	"DGTS"
"354"	"lipid_354"	1404	953.16	855.74347	"TAG 50:1"	"[M+Na]+"	"adduct linked to 1387_[M+NH4]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 50:1; TAG 16:0-16:0-18:1"	"TAG"
"355"	"lipid_355"	1644	947.82	935.81891	"TAG 56:3"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"TAG 56:3|TAG 18:1_18:1_20:1 +[M+Na]+"	"TAG"
"356"	"lipid_356"	1002	693.3	772.62512	"PC O-36:2"	"[M+H]+"	"similar chromatogram in higher mz_1111"	0	0	0	0	0	NA	"PC O-36:2"	"PC"
"357"	"lipid_357"	1226	494.82	816.58722	"PC O-40:8"	"[M+H]+"	"similar chromatogram in higher mz_1345; found in higher mz's MsMs_1295; found in higher mz's MsMs_1345"	0	0	0	0	0	NA	"PC O-40:8"	"PC"
"358"	"lipid_358"	1809	870.42	1021.73059	"TAG 18:5_18:5_28:6"	"[M+Na]+"	"adduct linked to 1800_[M+NH4]+; found in higher mz's MsMs_1820"	0	0	0	0	0	"w/o MS2"	"TAG 18:5_18:5_28:6"	"TAG"
"359"	"lipid_359"	1716	931.86	968.86346	"20230830-Pos-unknown-14"	"[M+H]+"	NA	0	0	0	0	0	NA	"20230830-Pos-unknown-14"	NA
"360"	"lipid_360"	1556	953.4	902.81903	"TAG 54:3"	"[M+NH4]+"	"adduct linked to 1612_[M+K]+; adduct linked to 1573_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 54:3|TAG 18:1_18:1_18:1 +[M+NH4]+"	"TAG"
"361"	"lipid_361"	1097	888.96	790.69336	"TAG 46:3"	"[M+NH4]+"	NA	0	0	0	0	0	NA	"TAG 46:3|TAG 14:0_14:0_18:3"	"TAG"
"362"	"lipid_362"	1078	296.34	788.55334	"RIKEN P-VS1 ID-10794 from Mouse_Brain_fads2KO_N_Ctr"	"[M+H]+"	"ion correlated with 1189"	0	0	0	0	0	NA	"RIKEN P-VS1 ID-10794 from Mouse_Brain_fads2KO_N_Ctr"	"RIKEN"
"363"	"lipid_363"	1472	899.16	873.6994	"TAG 52:6"	"[M+Na]+"	"adduct linked to 1458_[M+H]+; adduct linked to 1526_[M+K]+; similar chromatogram in higher mz_1632"	0	0	0	0	0	NA	"TAG 52:6|TAG 14:0_16:1_22:5"	"TAG"
"364"	"lipid_364"	1035	303.9	780.55432	"PC 36:5"	"[M+H]+"	"adduct linked to 1147_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"PC 36:5; PC 16:0-20:5"	"PC"
"365"	"lipid_365"	1133	899.22	797.66302	"TAG 46:2"	"[M+Na]+"	"ion correlated with 1211; adduct linked to 1105_[M+H]+; similar chromatogram in higher mz_1632; similar chromatogram in higher mz_1892; adduct linked to 1211_[M+K]+"	0	0	0	0	0	NA	"TAG 46:2|TAG 14:0_16:1_16:1"	"TAG"
"366"	"lipid_366"	276	87.06	482.36111	"Lyso-PAF C-16"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"Lyso-PAF C-16"	"Lyso"
"367"	"lipid_367"	1487	937.68	879.7467	"TAG 52:3"	"[M+Na]+"	"ion correlated with 383; adduct linked to 1474_[M+NH4]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 52:3|TAG 16:1_18:1_18:1"	"TAG"
"368"	"lipid_368"	1817	939	1028.86243	"TAG 20:2_22:3_22:5"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 20:2_22:3_22:5"	"TAG"
"369"	"lipid_369"	1330	243.6	838.56122	"BMP 40:7"	"[M+NH4]+"	"adduct linked to 1255_[M+H]+; adduct linked to 1357_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"BMP 40:7; BMP 18:1-22:6"	"BMP"
"370"	"lipid_370"	1588	888.78	913.67291	"RIKEN P-VS1 ID-15629 from Mouse_Muscle_WT_N_F1EPA"	"[M+K]+"	"adduct linked to 1537_[M+NH4]+; adduct linked to 1544_[M+Na]+"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-15629 from Mouse_Muscle_WT_N_F1EPA"	"RIKEN"
"371"	"lipid_371"	869	408.42	748.53601	"PC O-35:7"	"[M+H]+"	"adduct linked to 1961_[2M+H]+"	0	0	0	0	0	NA	"PC O-35:7"	"PC"
"372"	"lipid_372"	1594	881.04	916.74127	"TAG 56:10"	"[M+NH4]+"	"adduct linked to 1647_[M+K]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 56:10|TAG 16:0_20:5_20:5"	"TAG"
"373"	"lipid_373"	860	442.08	746.52466	"PE O-18:4_20:4"	"[M+Na]+"	"adduct linked to 778_[M+H]+"	0	0	0	0	0	"w/o MS2"	"PE O-18:4_20:4"	"PE"
"374"	"lipid_374"	1655	951.72	940.83191	"TAG 18:2_18:2_21:1"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 18:2_18:2_21:1"	"TAG"
"375"	"lipid_375"	1125	416.28	796.58942	"PC 35:1 +Na_A"	"[M+H]+"	"ion correlated with 1194; ion correlated with 1007; similar chromatogram in higher mz_1331; found in higher mz's MsMs_1331; found in higher mz's MsMs_1194; similar chromatogram in higher mz_1287"	0	0	0	0	0	"[MS2 confirm]"	"PC 35:1 +Na_A"	"PC"
"376"	"lipid_376"	1692	892.26	956.77185	"DGGA 26:0_20:1"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"DGGA 26:0_20:1"	"DGGA"
"377"	"lipid_377"	1625	942.36	929.78064	"RIKEN P-VS1 ID-16061 from Mouse_Adipose_WT_N_F1"	"[M+ACN+H]+"	"adduct linked to 1565_[M+Na]+"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-16061 from Mouse_Adipose_WT_N_F1"	"RIKEN"
"378"	"lipid_378"	1398	936.84	853.72906	"TAG 50:2"	"[M+Na]+"	"ion correlated with 388; found in higher mz's MsMs_1634; found in higher mz's MsMs_1599; found in higher mz's MsMs_1461; adduct linked to 1381_[M+NH4]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 50:2|TAG 16:0_16:1_18:1 +[M+Na]+"	"TAG"
"379"	"lipid_379"	541	787.44	646.61493	"Cer 42:3"	"[M+H]+"	"ion correlated with 533; adduct linked to 651_[M+K]+"	0	0	0	0	0	"[MS2 confirm]"	"Cer 42:3;2O|Cer 18:2;2O/24:1"	"Cer"
"380"	"lipid_380"	1859	963.9	1319.23621	"RIKEN P-VS1 ID-19454 from Mouse_AdrenalGlands_fads2KO_N_Ctr"	"[2M+NH4]+"	"ion correlated with 612; ion correlated with 622; adduct linked to 612_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-19454 from Mouse_AdrenalGlands_fads2KO_N_Ctr"	"RIKEN"
"381"	"lipid_381"	910	511.32	756.53387	"DGCC 9:0_26:7"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"DGCC 9:0_26:7"	"DGCC"
"382"	"lipid_382"	1195	440.82	810.60547	"PC 38:4"	"[M+H]+"	"similar chromatogram in higher mz_1198; similar chromatogram in higher mz_1199; found in higher mz's MsMs_1199; found in higher mz's MsMs_1198"	0	0	0	0	0	"[MS2 confirm]"	"PC 38:4|PC 18:0_20:4"	"PC"
"383"	"lipid_383"	1563	927.78	905.76331	"TAG 54:4"	"[M+Na]+"	NA	0	0	0	0	0	NA	"TAG 54:4|TAG 16:0_20:1_18:3"	"TAG"
"384"	"lipid_384"	658	816.48	686.58624	"LDGCC 30:0"	"[M+K]+"	"adduct linked to 544_[M+H]+"	0	0	0	0	0	"w/o MS2"	"LDGCC 30:0"	"LDGCC"
"385"	"lipid_385"	1660	930	942.82861	"PE O-23:0_28:1"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"PE O-23:0_28:1"	"PE"
"386"	"lipid_386"	1110	575.88	794.57922	"PE 40:5"	"[M+H]+"	NA	0	0	0	0	0	NA	"PE 40:5|PE 18:0_22:5"	"PE"
"387"	"lipid_387"	1573	953.22	907.77942	"TAG 54:3"	"[M+Na]+"	"adduct linked to 1556_[M+NH4]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 54:3|TAG 18:1_18:1_18:1 + [M+Na]+"	"TAG"
"388"	"lipid_388"	201	60.66	398.32657	"CAR 16:1"	"[M+H]+"	"similar chromatogram in higher mz_1546"	0	0	0	0	0	"[MS2 confirm]"	"CAR 16:1"	"CAR"
"389"	"lipid_389"	104	64.62	316.32108	"SPB 19:0"	"[M+Na]+"	"adduct linked to 119_[M+K]+"	0	0	0	0	0	"w/o MS2"	"SPB 19:0;2O"	"SPB"
"390"	"lipid_390"	1700	872.28	961.67535	"RIKEN P-VS1 ID-16855 from Mouse_Plasma_ApoEKO_N_F1EPA"	"[M+K]+"	"adduct linked to 1653_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-16855 from Mouse_Plasma_ApoEKO_N_F1EPA"	"RIKEN"
"391"	"lipid_391"	1586	939.6	912.80426	"TAG 18:2_18:2_19:1"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"TAG 18:2_18:2_19:1"	"TAG"
"392"	"lipid_392"	1553	941.4	900.80292	"TAG 54:4"	"[M+NH4]+"	"adduct linked to 1565_[M+Na]+; adduct linked to 1606_[M+K]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 54:4; TAG 16:1-18:1-20:2"	"TAG"
"393"	"lipid_393"	1332	378.9	838.56512	"SHexCer 37:1"	"[M+H]+"	NA	0	0	0	0	0	NA	"SHexCer 37:1;3O|SHexCer 18:1;2O/19:0;O"	"SHexCer"
"394"	"lipid_394"	1081	615.96	788.61841	"PC 36:1"	"[M+H]+"	"similar chromatogram in higher mz_1483"	0	0	0	0	0	"[MS2 confirm]"	"PC 36:1|PC 18:0_18:1"	"PC"
"395"	"lipid_395"	1618	947.7	926.81854	"TAG 56:5"	"[M+NH4]+"	"adduct linked to 1628_[M+Na]+; adduct linked to 1674_[M+K]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 56:5; TAG 16:0-18:1-22:4"	"TAG"
"396"	"lipid_396"	1696	983.1	958.88312	"TAG 58:3"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"TAG 58:3|TAG 16:1_20:1_22:1"	"TAG"
"397"	"lipid_397"	841	390	740.52753	"PE 36:4"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PE 36:4"	"PE"
"398"	"lipid_398"	843	511.5	740.5578	"PC O-34:4"	"[M+H]+"	"similar chromatogram in higher mz_910; found in higher mz's MsMs_910; similar chromatogram in higher mz_1916; found in higher mz's MsMs_1916; found in higher mz's MsMs_1218"	0	0	0	0	0	NA	"PC O-34:4"	"PC"
"399"	"lipid_399"	1204	373.8	812.54828	"DGDG 7:0_18:0"	"[M+ACN+H]+"	"adduct linked to 1076_[M+H]+"	0	0	0	0	0	"[MS2 confirm]"	"DGDG 7:0_18:0"	"DGDG"
"400"	"lipid_400"	751	342.66	718.53876	"PC 15:0_16:1"	"[M+H]+"	"adduct linked to 1896_[2M+H]+"	0	0	0	0	0	"[MS2 confirm]"	"PC 15:0_16:1"	"PC"
"401"	"lipid_401"	1090	513.06	790.54852	"PC 37:7"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC 37:7"	"PC"
"402"	"lipid_402"	973	526.62	767.57745	"SM 38:5"	"[M+H]+"	"found in higher mz's MsMs_1953; found in higher mz's MsMs_1047"	0	0	0	0	0	NA	"SM 38:5;3O"	"SM"
"403"	"lipid_403"	804	357.54	732.55603	"PC 32:1"	"[M+H]+"	"found in higher mz's MsMs_1560"	0	0	0	0	0	"[MS2 confirm]"	"PC 32:1; PC 16:0-16:1 -B"	"PC"
"404"	"lipid_404"	1278	772.32	825.62891	"TAG O-14:1_18:4_18:4"	"[M+K]+"	"adduct linked to 1073_[M+H]+"	0	0	0	0	0	"w/o MS2"	"TAG O-14:1_18:4_18:4"	"TAG"
"405"	"lipid_405"	672	932.94	690.61987	"CE 20:4"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"CE 20:4"	"CE"
"406"	"lipid_406"	1415	348.66	858.5968	"PC 42:8"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC 42:8"	"PC"
"407"	"lipid_407"	1073	771.12	787.6709	"SM d40:1"	"[M+H]+"	"similar chromatogram in higher mz_1187; similar chromatogram in higher mz_1724; similar chromatogram in higher mz_1075; similar chromatogram in higher mz_1096; adduct linked to 1278_[M+K]+; found in higher mz's MsMs_1278"	0	0	0	0	0	"[MS2 confirm]"	"SM d40:1; SM d18:1/22:0"	"SM"
"408"	"lipid_408"	714	345.18	706.53918	"PC 30:0"	"[M+H]+"	"adduct linked to 1894_[2M+Na]+; found in higher mz's MsMs_789; found in higher mz's MsMs_850; found in higher mz's MsMs_1894"	0	0	0	0	0	"[MS2 confirm]"	"PC 30:0; PC 14:0-16:0 -B"	"PC"
"409"	"lipid_409"	1544	888.78	897.69794	"TAG 18:2/18:3/18:3 +[M+Na]+"	"[M+Na]+"	"adduct linked to 1588_[M+K]+; found in higher mz's MsMs_1960; adduct linked to 1537_[M+NH4]+; found in higher mz's MsMs_1588"	0	0	0	0	0	"[MS2 confirm]"	"TAG 18:2/18:3/18:3 +[M+Na]+"	"TAG"
"410"	"lipid_410"	1628	947.46	931.77362	"TAG 56:5"	"[M+Na]+"	"adduct linked to 1618_[M+NH4]+; found in higher mz's MsMs_1792; found in higher mz's MsMs_1773; found in higher mz's MsMs_1751; found in higher mz's MsMs_1740; found in higher mz's MsMs_1722; found in higher mz's MsMs_1706; found in higher mz's MsMs_1674; found in higher mz's MsMs_1641; found in higher mz's MsMs_1644"	0	0	0	0	0	NA	"TAG 56:5|TAG 18:0_18:2_20:3"	"TAG"
"411"	"lipid_411"	1061	405.36	784.58728	"PC 36:3"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 36:3|PC 16:0_20:3_A"	"PC"
"412"	"lipid_412"	540	208.26	646.48187	"PC O-27:2"	"[M+H]+"	"ion correlated with 1244; similar chromatogram in higher mz_550; similar chromatogram in higher mz_1630"	0	0	0	0	0	NA	"PC O-27:2"	"PC"
"413"	"lipid_413"	1113	433.56	794.60889	"PC 38:5e"	"[M+H]+"	"found in higher mz's MsMs_1843; found in higher mz's MsMs_1228; similar chromatogram in higher mz_1228"	0	0	0	0	0	"[MS2 confirm]"	"PC 38:5e; PC 16:0e/22:5"	"PC"
"414"	"lipid_414"	1342	54.36	840.56903	"DGDG 3:0_24:0"	"[M+H]+"	"ion correlated with 1120"	0	0	0	0	0	"w/o MS2"	"DGDG 3:0_24:0"	"DGDG"
"415"	"lipid_415"	1466	886.44	871.69391	"SM 47:8"	"[M+H]+"	"found in higher mz's MsMs_1827"	0	0	0	0	0	NA	"SM 47:8;2O"	"SM"
"416"	"lipid_416"	1533	990.96	890.85468	"TAG O-54:2"	"[M+NH4]+"	"ion correlated with 1672; ion correlated with 419"	0	0	0	0	0	NA	"TAG O-54:2|TAG O-18:0_18:1_18:1"	"TAG"
"417"	"lipid_417"	1307	442.8	834.60254	"PC 40:6"	"[M+H]+"	"ion correlated with 778; adduct linked to 1407_[M+Na]+; adduct linked to 1468_[M+K]+; found in higher mz's MsMs_1907; found in higher mz's MsMs_1468; found in higher mz's MsMs_1407; found in higher mz's MsMs_1314"	0	0	0	0	0	"[MS2 confirm]"	"PC 40:6; PC 18:0-22:6"	"PC"
"418"	"lipid_418"	1649	967.44	938.85193	"DG 14:0_44:6"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"DG 14:0_44:6"	"DG"
"419"	"lipid_419"	991	340.38	770.57123	"PC 17:1/18:2"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 17:1/18:2"	"PC"
"420"	"lipid_420"	813	496.32	733.62469	"SM 36:0"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"SM 36:0;2O"	"SM"
"421"	"lipid_421"	1447	992.1	864.84265	"TAG O-52:1"	"[M+NH4]+"	"similar chromatogram in higher mz_1533"	0	0	0	0	0	NA	"TAG O-52:1|TAG O-18:0_16:0_18:1"	"TAG"
"422"	"lipid_422"	1642	998.28	934.88458	"TAG 56:1"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"TAG 56:1; TAG 16:0-18:0-22:1"	"TAG"
"423"	"lipid_423"	1604	991.26	920.86578	"TAG 55:1"	"[M+NH4]+"	"ion correlated with 1793; ion correlated with 1672; ion correlated with 419; similar chromatogram in higher mz_1793"	0	0	0	0	0	NA	"TAG 55:1|TAG 16:0_22:0_17:1"	"TAG"
"424"	"lipid_424"	921	376.86	758.57257	"PC 34:2"	"[M+H]+"	"found in higher mz's MsMs_925; found in higher mz's MsMs_1037; adduct linked to 1119_[M+K]+"	0	0	0	0	0	"[MS2 confirm]"	"PC 34:2; PC 16:1-18:1"	"PC"
"425"	"lipid_425"	1761	907.8	990.84637	"TAG 16:4_21:0_24:4"	"[M+K]+"	"adduct linked to 1750_[M+CH3OH+H]+"	0	0	0	0	0	"w/o MS2"	"TAG 16:4_21:0_24:4"	"TAG"
"426"	"lipid_426"	1335	581.52	838.63507	"PC 40:4"	"[M+H]+"	"similar chromatogram in higher mz_1339; similar chromatogram in higher mz_1340; found in higher mz's MsMs_1340; found in higher mz's MsMs_1339; found in higher mz's MsMs_1913"	0	0	0	0	0	NA	"PC 40:4|PC 14:1_26:3"	"PC"
"427"	"lipid_427"	533	788.28	642.58215	"Cer 42:5"	"[M+H]+"	"ion correlated with 541; found in higher mz's MsMs_611; found in higher mz's MsMs_541; found in higher mz's MsMs_578"	0	0	0	0	0	NA	"Cer 42:5;2O|Cer 18:2;2O/24:3"	"Cer"
"428"	"lipid_428"	1421	278.28	859.5351	"PI 34:1"	"[M+H]+"	"adduct linked to 1476_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"PI 34:1"	"PI"
"429"	"lipid_429"	345	78.6	550.35144	"PE 8:0_14:1"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"PE 8:0_14:1"	"PE"
"430"	"lipid_430"	1317	208.2	836.5451	"BMP 40:8"	"[M+NH4]+"	"ion correlated with 1431; adduct linked to 1244_[M+H]+; adduct linked to 1348_[M+Na]+"	0	0	0	0	0	NA	"BMP 40:8|BMP 18:2_22:6"	"BMP"
"431"	"lipid_431"	582	160.68	659.48218	"SM 30:3"	"[M+H]+"	"similar chromatogram in higher mz_643"	0	0	0	0	0	NA	"SM 30:3;3O"	"SM"
"432"	"lipid_432"	166	50.4	370.29572	"CAR 14:1"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"CAR 14:1"	"CAR"
"433"	"lipid_433"	1814	930.72	1026.84924	"TAG 20:1_22:4_22:6"	"[M+ACN+Na]+"	"adduct linked to 1668_[M+K]+"	0	0	0	0	0	"w/o MS2"	"TAG 20:1_22:4_22:6"	"TAG"
"434"	"lipid_434"	1360	337.62	844.52734	"SQDG 17:0_18:5"	"[M+K]+"	"adduct linked to 1167_[M+H]+"	0	0	0	0	0	"w/o MS2"	"SQDG 17:0_18:5"	"SQDG"
"435"	"lipid_435"	983	425.22	768.59399	"PC O-36:4"	"[M+H]+"	"found in higher mz's MsMs_1095; similar chromatogram in higher mz_1095"	0	0	0	0	0	"[MS2 confirm]"	"PC O-36:4"	"PC"
"436"	"lipid_436"	1500	913.14	882.75745	"TAG 16:0_17:1_20:5"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 16:0_17:1_20:5"	"TAG"
"437"	"lipid_437"	1292	195.18	831.49493	"PI 32:1"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"PI 32:1"	"PI"
"438"	"lipid_438"	845	338.64	741.53168	"TAG O-8:0_16:4_20:5"	"[M+K]+"	"adduct linked to 700_[M+H]+"	0	0	0	0	0	"w/o MS2"	"TAG O-8:0_16:4_20:5"	"TAG"
"439"	"lipid_439"	1053	786.54	782.60809	"PC O-37:4"	"[M+H]+"	"adduct linked to 1162_[M+Na]+"	0	0	0	0	0	NA	"PC O-37:4"	"PC"
"440"	"lipid_440"	1240	418.62	818.60931	"PC O-40:7"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC O-40:7"	"PC"
"441"	"lipid_441"	1221	876.54	814.69519	"TAG 16:1_16:1_16:3"	"[M+H]+"	"similar chromatogram in higher mz_1932"	0	0	0	0	0	"w/o MS2"	"TAG 16:1_16:1_16:3"	"TAG"
"442"	"lipid_442"	1205	536.58	812.61896	"PC 18:0/20:3"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 18:0/20:3"	"PC"
"443"	"lipid_443"	1782	913.14	1001.77716	"TAG 62:12"	"[M+Na]+"	"adduct linked to 1772_[M+NH4]+"	0	0	0	0	0	NA	"TAG 62:12|TAG 20:3_20:3_22:6"	"TAG"
"444"	"lipid_444"	1506	355.62	884.61438	"PC 44:9"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC 44:9"	"PC"
"445"	"lipid_445"	851	333.18	744.55511	"PC 15:0/18:2"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 15:0/18:2"	"PC"
"446"	"lipid_446"	1048	462.12	782.56897	"PC 34:1"	"[M+Na]+"	"adduct linked to 1134_[M+K]+; found in higher mz's MsMs_1134; found in higher mz's MsMs_1839; found in higher mz's MsMs_1840"	0	0	0	0	0	"[MS2 confirm]"	"PC 34:1"	"PC"
"447"	"lipid_447"	1345	494.58	840.58759	"PC O-42:10"	"[M+H]+"	"adduct linked to 1239_[M+H]+"	0	0	0	0	0	NA	"PC O-42:10"	"PC"
"448"	"lipid_448"	774	270.42	723.54126	"SM 34:2"	"[M+H]+"	"found in higher mz's MsMs_1579"	0	0	0	0	0	"[MS2 confirm]"	"SM 34:2;2O"	"SM"
"449"	"lipid_449"	1419	958.2	858.79053	"TAG O-20:0_14:0_18:4"	"[M+H]+"	"ion correlated with 504"	0	0	0	0	0	"w/o MS2"	"TAG O-20:0_14:0_18:4"	"TAG"
"450"	"lipid_450"	609	776.7	667.52972	"RIKEN P-VS1 ID-7192 from Mouse_AdrenalGlands_WT_N_Ctr"	"[M+Na]+"	"adduct linked to 590_[M+NH4]+; found in higher mz's MsMs_646; found in higher mz's MsMs_1355; found in higher mz's MsMs_1385; found in higher mz's MsMs_1469"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-7192 from Mouse_AdrenalGlands_WT_N_Ctr"	"RIKEN"
"451"	"lipid_451"	1076	373.56	788.54633	"PS 36:2"	"[M+H]+"	"adduct linked to 1204_[M+ACN+H]+"	0	0	0	0	0	NA	"PS 36:2"	"PS"
"452"	"lipid_452"	723	285.78	708.55298	"DG 20:4_22:5"	"[M+ACN+Na]+"	"adduct linked to 634_[M+H]+"	0	0	0	0	0	"w/o MS2"	"DG 20:4_22:5"	"DG"
"453"	"lipid_453"	1691	941.58	955.78522	"TAG 58:7"	"[M+Na]+"	"adduct linked to 1682_[M+NH4]+; found in higher mz's MsMs_1719; found in higher mz's MsMs_1721; found in higher mz's MsMs_1808"	0	0	0	0	0	NA	"TAG 58:7|TAG 18:0_16:1_24:6"	"TAG"
"454"	"lipid_454"	1215	257.88	814.56226	"BMP 14:1_24:4"	"[M+NH4]+"	"adduct linked to 1131_[M+H]+"	0.0555555555555556	0.25	0	0	0	"w/o MS2"	"BMP 14:1_24:4"	"BMP"
"455"	"lipid_455"	1478	953.4	876.80566	"TAG 52:2"	"[M+NH4]+"	"adduct linked to 1495_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 52:2; TAG 16:0-18:1-18:1 -B"	"TAG"
"456"	"lipid_456"	587	818.82	660.5705	"CE 18:5"	"[M+K]+"	"adduct linked to 478_[M+H]+; adduct linked to 502_[M+H]+"	0	0	0	0	0	"w/o MS2"	"CE 18:5"	"CE"
"457"	"lipid_457"	789	344.28	728.52142	"PC 30:0"	"[M+H]+"	"similar chromatogram in higher mz_1093; found in higher mz's MsMs_1894; found in higher mz's MsMs_1093; found in higher mz's MsMs_850"	0	0	0	0	0	"[MS2 confirm]"	"PC 30:0|PC 14:0_16:0"	"PC"
"458"	"lipid_458"	1322	533.22	836.61926	"PC 40:5"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 40:5|PC 18:0_22:5"	"PC"
"459"	"lipid_459"	888	352.02	751.57373	"SM 36:2"	"[M+H]+"	"similar chromatogram in higher mz_1433"	0	0	0	0	0	"[MS2 confirm]"	"SM 36:2;2O"	"SM"
